ID,Content,Class,Platform
407570359384477_870365893104919,"We're counting down our most viewed Facebook videos of 2016. These 16 videos got a combined 810 million views. 💥 💥  We're trying out a new kind of Live – a playlist that recaps the videos that our audience watched, shared and loved the most this year. Let us know what you think!",art-and-entertainment,facebook
407570359384477_2109381935751947,People on Guam eat a lot of SPAM. But there's a group of indigenous youth who are looking to their Chamorro culture to change that.,health,facebook
407570359384477_670581643083346,"Canada or the U.S. – who does gun control better? 

Just take a guess.",crime_and_security,facebook
407570359384477_731885596952950,Losing your penis to cancer is no joke. This man just got a new one.,health,facebook
407570359384477_902179373256904,Does sex still sell? These companies think differently.,business-and-economy,facebook
407570359384477_1010444929097014,This woman was once one of Australia's most renowned artists. Now she's one of the many Aboriginals living in poverty.,art-and-entertainment,facebook
407570359384477_1224188941055944,"""He can't inhale! Wow! He must be dead. Are you dead, sir?""

This ER doctor mocked a patient who said he suffered an anxiety attack.",health,facebook
407570359384477_743371845804325,"""I think an artist is an activist.” 

Meet eL Seed, the graffiti artist who turned an Egyptian slum into a work of art.",art-and-entertainment,facebook
407570359384477_769448029863373,Here's a novel way to get life-saving drugs to people who need them.,health,facebook
407570359384477_1252541291554042,"Tarantulas are a popular snack in Cambodia, but their population is declining because of over-hunting and habitat loss.",environment,facebook
407570359384477_750664211741755,Trump is headed to Scotland to check up on his golf course—but his reception will be as cold as the weather.,politics,facebook
407570359384477_1177398709068301,"This graphic video shows the aftermath of a suspected chemical attack in Syria.
At least 70 people were killed.
They were mostly women and children.",war-conflict,facebook
407570359384477_300426977352405,Israel is about to demolish this Palestinian village. The International Criminal Court says the act could be a war crime.,war-conflict,facebook
407570359384477_699555556852621,"First lady Michelle Obama shared some words of wisdom at #SXSW. 

Oh yeah, and she won't be running for president.",politics,facebook
407570359384477_805066939634815,"Presidential candidates Donald Trump and Hillary Clinton are debating each other for the first time. We're keeping score on how often they avoid questions, give policy details and interrupt each other.",politics,facebook
407570359384477_1453300598144776,"It's #InternationalRomaDay. Here are five things you should know about the Roma people, Europe's largest minority group.",human-rights-press-freedom,facebook
407570359384477_1178559935618845,These Israeli soldiers cheered as they shot a Palestinian man along the Gaza border.,war-conflict,facebook
407570359384477_961904863951021,The media has made some big missteps when it comes to covering President Trump. Amy Goodman of Democracy Now! reveals one big failure.,politics,facebook
407570359384477_1012154492259391,"Palestinians are angry at Israel's tough new restrictions at the entrance to Al-Aqsa Mosque.

Why is Jerusalem more tense than it has been for decades?",war-conflict,facebook
407570359384477_682826198525557,"Sikh American model Waris Ahluwalia was recently barred from boarding an Aeromexico flight. 

But for Sikhs, facing discrimination like this is nothing new.",human-rights-press-freedom,facebook
407570359384477_1402710206537149,"China says it is saving Tibet's ecosystem, but its policies are putting it at risk. (via Seeker)",environment,facebook
407570359384477_1671214042990631,El Salvador is one of the most dangerous countries for women. So a group of women built a community from the ground up to defend themselves against violence and demand opportunity in a male-dominated country.,human-rights-press-freedom,facebook
407570359384477_1422128304595339,#VogueRacista went viral last week after Vogue Brazil's fashion director posted photos with Afro-Brazilians dressed as “house slaves” at her 50th birthday party.,fashion-and-lifestyle,facebook
407570359384477_1283511818456989,North Africa used to have its own lion subspecies. Then colonizers arrived and wiped them out.,environment,facebook
407570359384477_1197093393765499,“Every bullet has a story and a meaning.” This Palestinian artist is recycling Israeli bullets into art pieces about Gaza's March of Return.,art-and-entertainment,facebook
407570359384477_1199901063484732,A largely black audience was perplexed when a mayoral candidate said profiling is “absolutely necessary.”,politics,facebook
407570359384477_575747959530639,The U.S. has a long history of barring minorities and immigrants from citizenship – and it's not over.,human-rights-press-freedom,facebook
407570359384477_801796626628513,These kids are learning how to make video games on a bus.,science-and-technology,facebook
407570359384477_740253922782784,Does the movie #MeBeforeYou encourage disabled people to give up? (SPOILER ALERT),art-and-entertainment,facebook
407570359384477_998756466932527,Only universal healthcare can save President Trump. See the whole Newsbroke video at http://ajplus.co/trumpcares.,politics,facebook
407570359384477_900747673400074,All is fair in love and scams.,others,facebook
407570359384477_845955855545923,This TV show thought the best way to deal with domestic violence was ... makeup.,art-and-entertainment,facebook
407570359384477_1183752638432908,Scientists accidentally created a mutant enzyme that eats plastic bottles.,science-and-technology,facebook
407570359384477_1071962402945266,This drug can stop an opioid overdose. Here's how it works:,health,facebook
407570359384477_1265809383560566,This woman lost her son to gun violence. Now she's running for Congress against an NRA-backed Republican.,politics,facebook
407570359384477_683260601815450,These political sugar daddies are DTF – Down To Fund.,politics,facebook
407570359384477_747128492095327,"This congressman led a 15-hour filibuster on the Senate floor, fighting for proper gun-control measures.",politics,facebook
407570359384477_742381269236716,"“He told me to take off my clothes, spread my legs and rub my thighs.” 

This girl is just eight years old and is one of the thousands of victims of online sexual abuse in the Philippines.",human-rights-press-freedom,facebook
407570359384477_1094400714034768,UK politicians have had enough of President Trump – and they're letting him know.,politics,facebook
407570359384477_882940655180776,"""We will never give up on the heart of this democracy."" 

Rev. William Barber offers some words of hope",politics,facebook
407570359384477_1083896318418541,"Independence leaders jailed, a region divided – what's happening to Catalonia?",politics,facebook
407570359384477_960774790730695,"“The only way that we begin to have equality and understanding in our communities is for us to hear the voices of those who are usually silent.”

The Rising Voices public speaking competition is helping students tell their stories.",education,facebook
407570359384477_1014742998667207,Meet the band that blends hip-hop with Mongolian throat singing.,art-and-entertainment,facebook
407570359384477_894500380691470,They got the swords and the skills. Meet the women training to be wushu masters in Afghanistan.,art-and-entertainment,facebook
407570359384477_967284130079761,Meet 11-year-old Gopi Chand. He has no legs but that's not getting in the way of his big swimming dreams.,sports,facebook
407570359384477_1159026140905558,A man is paying fines for these women who fight to wear the niqab.,human-rights-press-freedom,facebook
407570359384477_931395533668621,Don't let the bathroom ban “repeal” fool you. The government still controls where you can pee.,politics,facebook
407570359384477_1281260565348781,"“If Donald Trump was your son, what would you say to him?” 

We asked the #GranniesOnABus your questions during their 6-day journey protesting family separations.",politics,facebook
407570359384477_1537186916422810,"It’s official. Puerto Rico Gov. Ricardo Rosselló will resign.

Dena Takruri asked him why he allowed Monsanto huge tax breaks in Direct From’s latest episode:",politics,facebook
407570359384477_1207547636053408,Meet the women who have suffered from Ireland's abortion law before it was overturned.,human-rights-press-freedom,facebook
407570359384477_1149874218487417,"Remember when Israel arrested Ahed Tamimi in the middle of the night?

They just did the same thing with at least 9 of her relatives.",war-conflict,facebook
407570359384477_1263550530453118,"Children are facing the brunt of the displacement crisis in the Democratic Republic of the Congo. Many are kidnapped, and kids as young as 5 being forced into child labor.",war-conflict,facebook
407570359384477_1424831614325008,"It’s been 25 years since an American-Israeli man shot dead 29 Muslims at a mosque in Hebron in the occupied West Bank. After the mass killing, Palestinians were banned from entering many of Hebron’s main streets - and even parts of their own houses. Now, many Palestinians live in buildings with Israeli settlers occupying the floor above.",war-conflict,facebook
407570359384477_1118420484966124,"The Trump administration has ended Temporary Protected Status for 200,000 immigrants from El Salvador.",human-rights-press-freedom,facebook
407570359384477_987455928062581,This woman offered condolences to the victims of the mosque attack in London.,crime_and_security,facebook
407570359384477_1026776407463866,Hundreds of people have been buried alive by flooding.,environment,facebook
407570359384477_964979110310263,Trump in Israel: U.S. President Donald Trump gives remarks with Israeli Prime Minister Benjamin Netanyahu.,politics,facebook
407570359384477_962664587208382,The Tulsa police officer who shot and killed Terence Crutcher has been found not guilty.,crime_and_security,facebook
407570359384477_285175528916970,This lawyer documented the process of reuniting separated families.,human-rights-press-freedom,facebook
407570359384477_930076710467170,Why don't missing black girls get the same media coverage as white girls?,human-rights-press-freedom,facebook
407570359384477_1161305420677630,"President Trump's new pick for CIA chief has a dark history.

UPDATE: Propublica has issued a correction, stating that newly-appointed CIA Director Gina Haspel did not oversee the waterboarding of Abu Zubaydah, a suspected al Qaeda leader. Haspel did not take control of the CIA base in Thailand until after the interrogation of Zubaydah had ended.",politics,facebook
407570359384477_1482111675263668,"The pipeline would've run through PA, NJ and New York Harbor ... but activists convinced Gov. Cuomo to block it.",environment,facebook
407570359384477_1558727640935404,Did Ohio and Texas accidentally decriminalize marijuana? Here’s what actually happened.,politics,facebook
407570359384477_1105220516286121,Ibrahim lost his legs in an Israeli airstrike. Then he was shot dead by an Israeli sniper.,war-conflict,facebook
407570359384477_1686226911518809,"The world's oldest known rhino has died at age 57.

Around 5,500 black rhinos remain in the world.",environment,facebook
407570359384477_1217421785065993,"Two countries have closed off their ports for a boat full of migrants, with over a hundred of them being children and pregnant women.",human-rights-press-freedom,facebook
407570359384477_708479089293601,"As marijuana legalization sweeps across the country, the social stigma is dimming – but should it? 

The results of this new study from New Zealand aren't great for pot enthusiasts.",health,facebook
407570359384477_868624369945738,"Werewolf cats! 

Meet the newest genetic mutation in the cat world.",others,facebook
407570359384477_220197025061272,"A top-ranking Dem was caught on tape pressuring a progressive to drop out of a congressional race. It's becoming clear that there are two parties within the Democratic Party, and they do NOT get along.",politics,facebook
407570359384477_1059511244190382,Investigation finds sloths captured for tourist selfies are dying within 6 months.,environment,facebook
407570359384477_464585937367877,Here's why thousands of hotel workers are picketing this multibillion-dollar hotel corporation.,business-and-economy,facebook
407570359384477_728243207317189,The massive wildfire in Fort McMurray now covers an area larger than New York City and has left at least two people dead.,environment,facebook
407570359384477_1115447071930132,We spoke to dozens of men about the culture of harassment in the wake of #MeToo. Here’s what they said.,human-rights-press-freedom,facebook
407570359384477_1070315603109946,Are we witnessing President Trump's very own Benghazi scandal unfold?,politics,facebook
407570359384477_519784871801606,Fusion energy could be the clean energy source that saves our planet. How close are we to a world where it powers our homes?,science-and-technology,facebook
407570359384477_1396547883820048,"30,000 teachers at LA Unified School District are on strike. Why are they doing it? For their students.",education,facebook
407570359384477_682493661892144,This school teaches traumatized orangutans how to assimilate back into the wild.,education,facebook
407570359384477_1094920697316103,A hit song from the Gorillaz helps explain why some people still plan to vote for a reported sexual predator in Alabama.,politics,facebook
407570359384477_1519109288230573,"Period pain can make women lose nearly 9 days of productivity a year, says a new study in the Netherlands.

Meet two young women who are trying to ease that pain.",health,facebook
407570359384477_1235722233235948,"“Who knows when I will be able to see my daughter again."" These are the heartbreaking stories of refugee and migrant parents searching for their missing children.",human-rights-press-freedom,facebook
407570359384477_1981289968561145,This badass young Alaska Native woman is reviving the once forbidden art of traditional chin tattooing and dancing.,fashion-and-lifestyle,facebook
407570359384477_1407556656052504,What it means to be Black and Deaf in America:,human-rights-press-freedom,facebook
407570359384477_1136371613171011,President Trump says he's a hero. North Korea calls him a traitor. Seong-ho Ji just wants to help his people. This is his story.,politics,facebook
407570359384477_1554804387994396,"Amid a lockdown, protesters in India-administered Kashmir poured onto the streets to demand freedom.",war-conflict,facebook
407570359384477_811073115700864,The health crisis in this country is so severe that 1 in 3 people admitted to public hospitals have died. Now doctors are crying out for help.,health,facebook
407570359384477_769147823226727,"Hillary Clinton just made history, but she still got outshined by a man – at least in the media.",politics,facebook
407570359384477_891602884314553,More than a million people petition to save Her Majesty the Queen the embarrassment of meeting Trump.,politics,facebook
407570359384477_1137204179754421,Three pro-democracy leaders in Hong Kong walked free today.,politics,facebook
407570359384477_1570203173047030,"Finally, a solution for any man who needs to be the father of a daughter to be offended by sexual harassment. (via The Scene)",human-rights-press-freedom,facebook
407570359384477_1283746061766898,Israeli airstrikes destroyed a cultural center in the Gaza Strip. This is how Palestinians responded:,war-conflict,facebook
407570359384477_733835216757988,"Yes, your wedding is expensive. 

But at least you don't have 600 strangers to feed.",others,facebook
407570359384477_951439531664221,"With a roast like this, no wonder President Trump didn't turn up to the Correspondents' Dinner.",politics,facebook
407570359384477_827740214034154,"A mother and three kids were crushed to death because a truck driver was playing with his cellphone.

Warning: This video contains scenes that are difficult to watch",crime_and_security,facebook
407570359384477_1495863180555184,Ramadan is coming to an end. Share this video with your friends to show them what it's all about!,spiritual,facebook
407570359384477_819165788224930,Clowns are angry that we're calling the elections a circus and the candidates clowns.,politics,facebook
407570359384477_893686177439557,"While families are being separated at airports, these Americans are supporting President Trump's immigration ban.",politics,facebook
407570359384477_1668014306673403,"""We don't want an election with the gangs ... Tebboune is the choice of the generals and not that of the people.""

Thousands of people are protesting in Algeria after an ally of ousted President Abdelaziz Bouteflika was elected to replace him.",politics,facebook
407570359384477_818219394986236,"Stray cats' 💩  could be killing endangered monk seals in Hawaii. Yes, you read that correctly.",environment,facebook
407570359384477_1118266814981491,"""For too long, women have not been heard or believed if they dare speak the truth to the power of those men. But their time is up. Their time is up!""

Here's Oprah's mic drop moment at the Golden Globes.",human-rights-press-freedom,facebook
407570359384477_1928013634159223,This 9-year-old girl refused to stand up during the national anthem to support Indigenous Australians. Then she got detention.,human-rights-press-freedom,facebook
407570359384477_1515766978564804,Immigration policy took center stage during the Democratic presidential debate. Immigration advocate Pili Tobar explains what the most important takeaways were.,politics,facebook
407570359384477_1675405022574186,"A jury ruled the LAPD used excessive force when they shot and killed Charly Keunang, who was homeless on Skid Row, in 2015.

This is life on Skid Row.",crime_and_security,facebook
407570359384477_1499217803553055,The West Virginia Senate passed a controversial education bill that could penalize teachers for striking.,politics,facebook
407570359384477_772703099537866,"The president of the Philippines, also known as “The Punisher,” wants drug dealers to surrender ... or else.",politics,facebook
407570359384477_997188773755963,"This swimmer lost his legs, but not his dreams of becoming an Olympic champion.",sports,facebook
407570359384477_1011976082277232,"One in 2,000 babies is born intersex. Surgeries are often performed to ""correct"" their gender, but this can cause lifelong suffering.",health,facebook
407570359384477_824324834375692,"ISIS tore these families apart. Two years later, they've finally reunited.",war-conflict,facebook
407570359384477_908125015995673,"Overcrowding, malnutrition and infectious diseases are killing people in what might be the world's worst prison.",health,facebook
407570359384477_1022351497906357,AI bots in China were taken offline recently for sending unpatriotic messages. Remember when Microsoft’s bot went rogue on Twitter?,science-and-technology,facebook
407570359384477_1240980736043431,Koalas get chlamydia too. Here's how their DNA could help them beat the STD.,environment,facebook
407570359384477_1466315833509919,"Sri Lankans are mobilizing to bring food, water and hygiene products to survivors after the Easter Sunday bombings left over 250 people dead.",war-conflict,facebook
407570359384477_957214781086696,Is President Trump's son-in-law benefiting from a conflict of interest?,politics,facebook
407570359384477_669433226531521,This Peruvian sex worker plans to fight sex trafficking and violence against women and girls by running for congress.,human-rights-press-freedom,facebook
407570359384477_176241079456867,Advice for addressing sexual assault: 1. Don't victim blame. 2. Don't ask Woody Allen's opinion. From our comedy team AJ+'s Newsbroke.,human-rights-press-freedom,facebook
407570359384477_989358307872343,"""One explosion or two where you guys are in Qatar …"" These TV presenters incited violence against another country and went unpunished.",war-conflict,facebook
407570359384477_949801278494713,It's been 100 days and Donald Trump is still learning how to POTUS.,politics,facebook
407570359384477_756532897821553,"These people are overjoyed to be freed from the shackles of ISIS, but their newfound freedom is bittersweet.",war-conflict,facebook
407570359384477_1085380664936773,India's highest-paid Bollywood star is speaking out about sexual violence against women. Now people are calling for him to leave the country.,art-and-entertainment,facebook
407570359384477_1192465444228294,He threw his shoes at George W. Bush. Now he's running for political office.,politics,facebook
407570359384477_226928227721485,Harvey Weinstein turned himself into police. How was he allowed to be an open creep for so long?,human-rights-press-freedom,facebook
407570359384477_180840818996893,The GOP is convinced tax breaks for the rich will magically help us all. From our comedy team AJ+'s Newsbroke.,business-and-economy,facebook
407570359384477_1130041897137316,Something stinks in Lebanon.,environment,facebook
407570359384477_1035205999954240,"This little girl is the only surviving member in her family, after an airstrike in Yemen.",war-conflict,facebook
407570359384477_1569478029860365,This Odessa shooting victim was shot through the cabin of his truck. He died 12 hours later in the hospital. His son says his dad will “be a truck driver in heaven.”,crime_and_security,facebook
407570359384477_769110679897108,"Hillary Clinton speaks tonight at the DNC. But you might not know that she was at last week's RNC, too.",politics,facebook
407570359384477_1223932331081605,Palestinian teens sent incendiary kites and balloons to Israeli territory. The Israeli military responded with bombs.,war-conflict,facebook
407570359384477_738714726270037,"""If we become tired in the fire, we sing."" 

These South Africans are fired up to help put out Canada's massive wildfire.",environment,facebook
407570359384477_801204233354419,Amal Clooney is shaming the UN for letting ISIS get away with murder.,politics,facebook
407570359384477_888780061263502,Is the Trump Organization using the presidency to make profits?,politics,facebook
407570359384477_1071141389694034,This 15-year-old is dead set on going to Mars. She and her dad are doing everything possible to make that dream happen.,science-and-technology,facebook
407570359384477_1144669809007858,This Chinese actor walked on stage wearing a blackface with an actor playing a monkey.,art-and-entertainment,facebook
407570359384477_1077974009010772,"Saudi Arabia arrested 11 princes from the royal family, 4 government ministers and dozens of former officials. Why now?",crime_and_security,facebook
407570359384477_1136433053164867,The National Suicide Prevention Lifeline had 3x as many callers after this song was performed at the Grammys.,health,facebook
407570359384477_694795950661915,How do we heal the wounds of slavery in the U.S.?,politics,facebook
407570359384477_934254066716101,Someone just dropped $71 million on this ringpop-sized diamond.,business-and-economy,facebook
407570359384477_807441766063999,This world leader thought it was a good idea to compare himself to Hitler ...,politics,facebook
407570359384477_1097507930390713,This astronaut had a pizza craving in space. So his fellow astronauts helped him out.,science-and-technology,facebook
407570359384477_1078627965612043,President Trump says that the Texas shooting has nothing to do with the gun laws. These people disagree.,politics,facebook
407570359384477_823365931138249,"When Israel denies raw materials to factories in Gaza, Palestinians use recycled plastic instead. And win.",science-and-technology,facebook
407570359384477_858846897590152,This dinosaur tail was preserved in amber – feathers and all.,science-and-technology,facebook
407570359384477_1581417895333045,"The referee who forced a Black student to cut his dreadlocks before a match has been suspended for 2 years.

New Jersey's AG office warned employers, housing providers + places of public accommodation that they ""cannot police Black hair.""

Here's a look back at what happened:",human-rights-press-freedom,facebook
407570359384477_1106518616156311,"This 10-year-old was bullied for her dark complexion, so she started a fashion brand to inspire others to love the skin they're in.",fashion-and-lifestyle,facebook
407570359384477_739237562884420,Meet the kids torn by America's broken immigration system.,human-rights-press-freedom,facebook
407570359384477_956677817807059,MTV made some huge changes to their award show this year. Will others follow suit?,art-and-entertainment,facebook
407570359384477_688244521317058,"A 25-year-old doctor based in Cleveland, Ohio, returned to India to volunteer and treat the country’s poorest.",health,facebook
407570359384477_1953525821617898,OMG OMG OMG VOTE AND ALSO HERE'S SOME IMPORTANT INFO ABOUT THE MIDTERMS K BYE,politics,facebook
407570359384477_888652747942900,President Trump thinks waterboarding works. Paul Ryan reminds him that it's still illegal.,politics,facebook
407570359384477_806375039504005,"ISIS didn't want these kids to go to school. But after two years, they're back in the classroom.",war-conflict,facebook
407570359384477_786664618141714,A Georgia man was sentenced to 40 years for throwing boiling water on a sleeping gay couple. But the state doesn't consider it a hate crime. Here are other places without protections:,crime_and_security,facebook
407570359384477_842225375918971,Donald Trump outlined what he'll do on day one. But can he actually do them?,politics,facebook
407570359384477_889954031146105,Protesters rally outside New York's JFK airport in response to President Trump's new refugee and immigration polices.,human-rights-press-freedom,facebook
407570359384477_710185882456255,Shouldn't women soccer players earn just as much as men?,sports,facebook
407570359384477_1473684466106389,"“We want the church to be a safe space to doubt, a safe place to wrestle with tough questions without pre-determined answers.” Rachel Held Evans, who challenged her evangelical community on race, sexism and LGTBQ rights, died at 37.",spiritual,facebook
407570359384477_853139348160907,Veteran photographers are documenting thousands of killings under Philippine President Duterte's drug war.,crime_and_security,facebook
ByAqm73hVBC,"For their college graduation photo, Selena Huapilla-Perez and Erica Alfaro, dressed in their cap and gown, posed in the fruit fields alongside their parents in tribute of their sacrifice as farmers. ⁣
⁣
""I always tell my parents, my sisters and brother that this belongs more to them than to me."" Selena said, who graduated with a degree in Interdisciplinary Humanities from Michigan State University. ⁣
⁣
Erica, who now has a master's degree in Education from San Diego State University,  shared in a Facebook post, ""Their sacrifice to come to this country to give us a better future was worth it.""⁣ #graduate #college #collegegraduation #gradphotos #latina #educatedlatina #latinos #americandream #immigrants #immigrantes #latin #farmworkers #sandiegostateuniversity #michiganstateuniversity",education,instagram
BKWuJ-PBZMU,"Anthony Ratcliff is an organizer with Black Lives Matter. He says: ""[LAPD] Chief Beck does not have any control over his officers. He’s not holding them accountable.  We believe that [LA Mayor] Garcetti needs to fire Beck because we’ve given him opportunities to hold him accountable, he hasn’t done that."" I'm Katina Parker (@katinanparker), a filmmaker and photographer based in the U.S. In July, Black Lives Matter said they were occupying the area in front of Los Angeles City Hall and staged a 54-day protest. I interviewed and photographed protesters at the encampment and will be posting photos to the AJ+ Instagram account this week. Here's a look back at the final hours of the occupation, as protesters packed up supplies and participated in one last 'turn-up' before abandoning City Hall. #blacklivesmatter #lacityhall #redeljones  #anthonyratcliff #occupy #instadaily #RedelJones",human-rights-press-freedom,instagram
B1W_sWAh-dp,"⁣This migrant was alone at sea for 11 days. And he says boats passed him, but didn’t stop to help.⁣⁠
⁣⁠
The sole survivor among the 15 migrants who were trying to make it from Libya to Europe is telling his story. Mohammed says he paid a smuggler $700 for the crossing. But soon, the migrants ran out of food and water and some of them died during the journey.⁣⁠
⁣⁠
The Missing Migrants project has recorded 844 deaths of migrants crossing the Mediterranean in 2019. ⁣⁠
⁣⁠
Italy and Malta are the usual destination points of migrants crossing from Libya. But Italy’s Interior Minister Matteo Salvini has repeatedly banned NGO boats from docking in Italian ports. An Open Arms humanitarian ship has been stranded near Italy’s Lampedusa island for weeks.⁣⁠
⁣⁠
#Migrants #CrossingTheMediterranean #Libya #Italy #SalviniBan #HumanitarianShip #StrangedAtSea #Borders #Crossing #Sea #Border",human-rights-press-freedom,instagram
B0YRhlllgSu,"Two decades after nuclear-armed neighbours India 🇮🇳 and Pakistan 🇵🇰 fought in the hills of Kashmir, the disputed region continues to be on edge.⁠
.⁠
In the summer of 1999, on the western edge's rocky and barren Himalayan peaks, India and Pakistan fought their last war.⁠
.⁠
The Kargil war, as it came to be known, lasted for nearly three months, killed more than 500 Indian and nearly 400 Pakistani soldiers, and ended with India successfully pushing back Pakistani fighters to the other side of the LoC.⁠
.⁠
Every year since 1999, the Indian army has marked July 26 - the day war ended - as ""Vijay Diwas"" (Victory Day), this week being its 20th anniversary.⁠
.⁠
Follow the link in our bio to read the story of Drass, the town where the last war was fought.⁠
.⁠
#Kashmir #Insia #Pakistan #War #Himalayas #Kargil #KargilWar #Kargil1999 #KargilVijayDiwas #20YearsOfKargil⁠
.⁠
| 📷 Photos: Shuaib Bashir for Al Jazeera English |",war-conflict,instagram
B5DF-TEHCSC,"“My heart always says ‘Go and try’. I must not lose that courage.”⁠
.⁠
Two years ago, Farzan Sheikh lost his eyesight after he was struck by lead pellets fired by Indian forces in Kashmir. This is his story.⁠
.⁠
Watch “Out of Sight in Kashmir”, by filmmakers Azad Essa (@azad.essa) & Horia El Hadad (@horiaelhadad). 🎞️ Find the whole film in the link in our bio.⁠
.⁠
AJ Closeup is a series of original documentaries that tell unique stories of inspiring people all around the world. A new film will premiere here and on YouTube every Tuesday.⁠
.⁠
#AJCloseup #Kashmir #Srinagar #sight #humanrights #courage #pellets #Pakistan #India #KashmirUnderThreat",war-conflict,instagram
BO2BRr-jD-E,"Regram: @doriangeiger for #AJEinpictures ••• ""The Great Pyramids of Giza have survived centuries of turmoil in #Egypt and remain the only surviving relics of the Seven Wonders of the World. Because tourism has plummeted in Egypt in recent years, visiting the pyramids now gives tourists an intimate encounter with these marvels of time along the dusty dunes of the Sahara Desert.” To see your photos shared here, tag them with the hashtag #AJEinpictures. (Photos must be yours, stories must be verifiable.)",others,instagram
B2VGQpglmqB,"The U.S. Supreme Court is allowing the Trump admin to fully enforce a new policy that denies asylum requests to most migrants at the U.S.-Mexico border if they have passed through another county but didn’t seek asylum in that country. ⁣⁠
⁣⁠
Under the policy, most Central American migrants who did not seek asylum in Mexico would be placed in fast-track deportation proceedings and flown home. to their home countries at U.S. expense.⁣⁠
⁣⁠
The ACLU and others are suing over the policy. ""This (SCOTUS ruling) is just a temporary step, and we're hopeful we'll prevail at the end of the day. The lives of thousands of families are at stake,"" said ACLU lawyer Lee Gelernt.⁣⁠
⁣⁠
A judge in California previously put a hold on the policy, saying it could expose migrants to violence and abuse and deny their rights under international law. The new SCOTUS ruling undoes that, pending the ongoing cases.⁣⁠
⁣⁠
Justices Sonia Sotomayor and Ruth Bader Ginsburg dissented with the SCOTUS ruling. ⁣⁠
⁣⁠
""Once again, the Executive Branch has issued a rule that seeks to upend longstanding practices regarding refugees who seek shelter from persecution,"" Sotomayor wrote.⁣⁠
⁣⁠
Mexico's Foreign Minister Marcelo Ebrard said ""obviously we don't agree"" with the ruling and that Mexico would not accept becoming a safe third country for migrants for the U.S.⁣⁠
⁣⁠
#Asylum #ACLU #SupremeCourt #SCOTUS #Border #USBorder #Refugee #Refugees #MexicoBorder #Borders #Mexico #Trump #TrumpAdmin #Deportation #Law #Policy #CentralAmerican #Migrants #HumanRights #",politics,instagram
B20o8RQCtvA,"“The president must be held accountable. No one is above the law.“⁠⠀
.⁠⠀
House Speaker Nancy Pelosi has announced that the US House of Representatives will launch a formal impeachment inquiry into President Donald Trump.⁠⠀
.⁠⠀
This is caused by reports that he sought foreign help to smear a political rival.⁠⠀
.⁠⠀
According to these reports, Trump had pressured Ukrainian President Volodymyr Zelensky in a July 25 phone call to investigate Democratic presidential frontrunner Joe Biden and his son.⁠⠀
.⁠⠀
Pelosi said that Trump’s actions appeared to have undermined national security and violated the US Constitution.⁠⠀
.⁠⠀
Trump fired back quickly on Twitter, calling the inquiry: “Witch Hunt garbage”.⁠⠀
.⁠⠀
🔗 Follow the link in our bio for the latest developments in the case.⁠⠀
.⁠⠀
#Impeachment #ImpeachTrump #POTUS #Trump #DonaldTrump #Pelosi #NancyPelosi #USA #Ukraine #USconstitution⁠⠀
.⁠⠀
| 📷 Photos: Alex Wong, @gettyimages NA via @afpphoto / Carolyn Kaster, Andrew Harnik, Evan Vucci, @apnews / Kevin Lamarque, Tom Brenner, @reuters |",politics,instagram
B0jAU1kBr-Y,"Tigers are making a rapid comeback in India. The tiger population has been on the rise for the past few years as the Indian government’s efforts to increase the species’ numbers have proven successful. ⁣
⁣
India’s tiger population now sits at nearly 3,000 - approximately 80% of the world’s tiger population and a 33% increase from 2014. In 2010, the Indian government promised to double the population by 2022. They’ve already reached that goal.⁣
⁣
India’s growing tiger population continues to cross paths with humans, however. The country’s human population has expanded into tiger territory with attacks becoming more frequent. ⁣
⁣
Despite the increasing population, the Wildlife Protection Act continues to list tigers - which are India’s national animal - as endangered. The tiger population stands at about 4,000 worldwide. ⁣
⁣
#tigers #india #endagered #edangeredspecies #animals #tiger #conservation #wildlife #tigerstripes #tiger🐯 #tigercat #savetiger #savethetigers #saveanimals #species #animalkingdom #endanger #endangered #wildlifephotography #wildlifeconservation #wildlife_india #wildlifeindia #wildlife_shots #wildlifeplanet #wildlife_inspired #wildlifeaddicts #wildlifesanctuary",environment,instagram
BnVZfSHhSS9,"Deadly clashes continued in #Iraq's southern oil hub of #Basra on Tuesday,  Sep  4, 2018, after hundreds gathered to mourn the death of a protester killed a day earlier.

At least six people were killed and 12 injured in violent demonstrations near a provincial government building on Tuesday when protesters stormed the office and set it alight.

Sources on the ground said members of the security forces had also been injured.

Photo by Nabil al-Jurani/@apnews",politics,instagram
BMkHl2yh_W6,"This Mexican-American Muslim Marine Corps vet has something to say to the next president of the U.S. 
#election #election2016 #electionday #elections #electionday2016 #guns #guncontrol #gunviolence #ajplusrevideo #muslim #muslimcommunity #Islam #marines #marinecorps #vet #mexicanamerican #tomyfuturepresident #lettertothepresident #vote",politics,instagram
